"BROKEN","EPIC","FAILED","FEATURE","PASSED","SKIPPED","STORY","UNKNOWN"
"0","SEO","0","SEO Page","1","0","Phân tích SEO chuyên sâu: Các loại ghế cafe phổ biến tại Kho Nội Thất Sài Gòn","0"
"0","Admin","0","Add and Verify News","1","0","Valid News Addition Flow","0"
"0","SEO","1","SEO Page","0","0","Phân tích SEO chuyên sâu: Ghế gỗ lót nệm giá rẻ bình dương","0"
"0","Authentication","0","Admin Login","1","0","Invalid Admin Login: BỎ TRỐNG MẬT KHẨU","0"
"0","SEO","0","SEO Page","1","0","Phân tích SEO chuyên sâu: Mẫu ghế bar xoay 360 giá xưởng tại Bình dương","0"
"0","SEO","1","SEO Page","0","0","Phân tích SEO chuyên sâu: Ghế bành lưng ôm cong giá rẻ tại TPHCM","0"
"0","Authentication","0","Admin Login","1","0","Invalid Admin Login: SAI TÊN ĐĂNG NHẬP","0"
"0","SEO","1","SEO Page","0","0","Phân tích SEO chuyên sâu: Top 50+ Mẫu Bàn Trà Gỗ Cao Cấp Giá Xưởng Tại TPHCM Đẹp Nhất 2024","0"
"0","Web","0","Submit Contract Form","1","0","Invalid Contract: BỎ TRỐNG ĐIỆN THOẠI","0"
"0","SEO","0","SEO Page","1","0","Phân tích SEO chuyên sâu: Ghế khách sạn chất lượng giá tốt tại bình dương","0"
"0","Web","0","Submit Contract Form","1","0","Invalid Contract: SAI ĐỊNH DẠNG EMAIL","0"
"0","SEO","0","SEO Page","1","0","Phân tích SEO chuyên sâu: Ghế Sofa","0"
"0","Web","1","Submit Contract Form","0","0","Valid Contract Submission","0"
"0","SEO","0","SEO Page","1","0","Phân tích SEO chuyên sâu: Bàn","0"
"0","SEO","1","SEO Page","0","0","Phân tích SEO chuyên sâu: Bàn Trang Điểm 01","0"
"0","SEO","0","SEO Page","1","0","Phân tích SEO chuyên sâu: Khác","0"
"0","Web","0","Search from Homepage Dropdown","1","0","Invalid Search: TỪ KHÓA KHÔNG TỒN TẠI TRÊN HỆ THỐNG","0"
"1","SEO","0","SEO Page","0","0","Phân tích SEO chuyên sâu: Liên hệ","0"
"0","SEO","0","SEO Page","1","0","Phân tích SEO chuyên sâu: Xưởng nội thất làm theo yêu cầu Sài Gòn","0"
"0","SEO","0","SEO Page","1","0","Phân tích SEO chuyên sâu: Bộ 3 ghế sofa  phòng khách hiện đại Bình Dương","0"
"0","SEO","0","SEO Page","1","0","Phân tích SEO chuyên sâu: Ghế đua đưa giá rẻ tại bình dương","0"
