"BROKEN","EPIC","FAILED","FEATURE","PASSED","SKIPPED","STORY","UNKNOWN"
"0","Web","0","Submit Contract Form","1","0","Invalid Contract: BỎ TRỐNG HỌ TÊN","0"
"0","Web","0","Newsletter Subscription","1","0","Valid Newsletter Submission","0"
"1","SEO","0","SEO Page","0","0","Phân tích SEO chuyên sâu: Về chúng tôi","0"
"0","Web","1","Submit Contract Form","0","0","Invalid Contract: TẤN CÔNG XSS","0"
"0","Web","0","Submit Contract Form","1","0","Invalid Contract: SỐ ĐIỆN THOẠI QUÁ NGẮN","0"
"0","Web","0","Newsletter Subscription","1","0","Invalid Newsletter Submission: SỐ ĐIỆN THOẠI QUÁ NGẮN","0"
"0","Web","0","Search from Homepage Dropdown","1","0","Invalid Search: TỪ KHÓA KHÔNG TỒN TẠI TRÊN HỆ THỐNG","0"
"0","Authentication","0","Admin Login","1","0","Invalid Admin Login: BỎ TRỐNG MẬT KHẨU","0"
"0","Admin","0","Add and Verify News","1","0","Invalid News: KHÔNG NHẬP ĐƯỜNG DẪN MẪU","0"
"0","Authentication","0","Admin Login","1","0","Valid Admin Login","0"
"0","Admin","0","Add and Verify News","1","0","Invalid News: KHÔNG NHẬP TIÊU ĐỀ","0"
"0","Web","0","Search from Homepage Dropdown","1","0","Invalid Search: TỪ KHÓA CHỈ CÓ 1 KHOẢNG TRẮNG","0"
"0","Web","0","Submit Contract Form","1","0","Valid Contract Submission","0"
"0","Admin","0","Add and Verify Service Category 1","1","0","Valid Service Category 1 Addition Flow","0"
"0","SEO","1","SEO Page","0","0","Phân tích SEO chuyên sâu: Test Dịch vụ cấp 1 1786691272020","0"
"0","SEO","0","SEO Page","1","0","Phân tích SEO chuyên sâu: Tư vấn tận tâm","0"
"0","Web","0","Newsletter Subscription","1","0","Invalid Newsletter Submission: BỎ TRỐNG TÊN","0"
"0","SEO","1","SEO Page","0","0","Phân tích SEO chuyên sâu: Dự án","0"
"0","SEO","0","SEO Page","1","0","Phân tích SEO chuyên sâu: Dịch vụ 1","0"
"0","Web","0","Newsletter Subscription","1","0","Invalid Newsletter Submission: TẤN CÔNG XSS","0"
"0","Admin","0","Add and Verify Service Category 1","1","0","Invalid Service Category 1: KHÔNG NHẬP ĐƯỜNG DẪN MẪU","0"
"0","SEO","1","SEO Page","0","0","Phân tích SEO chuyên sâu: Tin tức","0"
